	filename	is_atleast_one_mobile_tower_detected	precision (greater than threshold)	recall	result_scores_class_1	result_tp_fp_labels_class_1
122	/media/ssd1/cell_data/v5/3317	1	1.0	1.0	1.0 - 5.1653394621098414e-05 - 3.627892510849051e-05 - 1.8948105662275339e-06 - 1.1879888006660622e-06 - 5.786679366792669e-07 - 2.7678774472406076e-07 - 2.659788549408404e-07 - 1.1628636542582171e-07 - 6.272132679896458e-08 - 4.7963702343167824e-08 - 3.097625977943608e-08 - 2.6448187639971366e-08 - 2.1099127778256843e-08 - 1.3333019133199286e-08 - 1.1067974092782151e-08 - 9.922441535081816e-09 - 9.085671770492354e-09 - 8.986365429564103e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
123	/media/ssd1/cell_data/v5/3004	1	1.0	1.0	0.9990358352661133 - 0.0005936824018135667 - 0.00013283405860420316 - 5.356493784347549e-05 - 2.2876987713971175e-05 - 3.9530664253106806e-07 - 1.985333994980465e-07 - 1.8549486924257508e-07 - 7.150237024688977e-08 - 6.234121485704236e-08 - 5.802345981464896e-08 - 5.1111559429273257e-08 - 4.609097459251643e-08 - 1.9390807182162462e-08 - 5.593869367714888e-09 - 5.371154188082983e-09 - 1.4992279639969297e-09 - 1.373621549838333e-09 - 7.785996847253784e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
124	/media/ssd1/cell_data/v5/363	1	1.0	1.0	1.0 - 0.0017172086518257856 - 2.9711452953051776e-05 - 2.6724023882707115e-06 - 2.6431907826918177e-06 - 4.0283896396431373e-07 - 9.320296356918334e-08 - 7.734671925163639e-08 - 6.273627661812498e-08 - 5.5388976960557557e-08 - 3.9348950764406254e-08 - 3.235953727198648e-08 - 1.860521692265138e-08 - 1.8013130542726685e-08 - 1.6905190136640158e-08 - 1.0521385540585015e-08 - 6.985345635257545e-09 - 2.8988471623137002e-09 - 2.3214519195846606e-09 - 2.038647584079456e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
125	/media/ssd1/cell_data/v5/1811	0	0.0	0.0	0.9969810843467712 - 0.0004661463899537921 - 2.086767381115351e-05 - 1.6435611541965045e-05 - 2.082006858472596e-06 - 1.1452702892711386e-06 - 8.96855993914869e-08 - 4.2204153061220495e-08 - 3.460446151848373e-08 - 2.653039210542829e-08 - 2.0061390326731043e-09 - 1.8190796646777585e-09 - 7.194897455597982e-10 - 6.642045247140516e-10 - 1.4713656681930587e-10	0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
126	/media/ssd1/cell_data/v5/3159	1	1.0	1.0	0.9982808828353882 - 0.04330253228545189 - 3.166968599543907e-05 - 2.6779083782457747e-05 - 2.027992195507977e-06 - 5.553336563934863e-07 - 2.1681086082026013e-07 - 8.043200949714446e-08 - 6.675440999970306e-08 - 5.943900305283023e-08 - 2.3760652112514435e-08 - 1.0275854833707854e-08 - 8.233229209508863e-09 - 6.430833643378264e-09 - 3.4195746234644275e-09 - 2.5074371468036816e-09 - 8.706818599435451e-11 - 2.9742334897026046e-12	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
127	/media/ssd1/cell_data/v5/1296	1	1.0	1.0	1.0 - 1.4583756637875922e-05 - 5.493715434568003e-06 - 8.669973681207921e-07 - 3.040063063508569e-07 - 1.9772961934449995e-07 - 7.550125502575611e-08 - 6.130169794005269e-08 - 2.278637190045174e-08 - 1.3731140668937769e-08 - 3.454733388252862e-09 - 2.0586430338198625e-09 - 1.9861166045131995e-09 - 1.418009043518964e-09 - 1.1073416628093469e-09 - 9.930729572005248e-10 - 4.963326416529412e-10 - 3.499724399169679e-10 - 3.0194494127222526e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
128	/media/ssd1/cell_data/v5/3914	1	1.0	1.0	0.9998836517333984 - 1.6159185179276392e-05 - 1.8982434539793758e-06 - 1.249140268555493e-06 - 3.584871706152626e-07 - 1.860411735776779e-08 - 1.522300863143755e-08 - 1.2488570177993097e-08 - 1.1008036260307108e-08 - 1.0978010500650726e-08 - 7.707718019389631e-09 - 7.180232852732615e-09 - 4.184495416836853e-09 - 3.979681917343214e-09 - 3.89430532266033e-09 - 2.3856365771735e-09 - 2.0732739969275826e-09 - 2.0014419011005202e-09 - 1.9856278843377595e-09 - 1.256219350764809e-09 - 6.767210680713731e-10 - 5.090263210938417e-10 - 4.962436572775175e-10 - 3.894184419372948e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
129	/media/ssd1/cell_data/v5/2579	0	0.5	1.0	0.999987006187439 - 0.9857239127159119 - 3.2122203265316784e-05 - 1.480239734519273e-05 - 5.001275894755963e-06 - 6.822146474405599e-07 - 4.2616210293999757e-07 - 1.4572606232832186e-07 - 4.6781806872786547e-08 - 2.9339201290667916e-08 - 1.9728689792941623e-08 - 1.3868111103931824e-08 - 1.3508206109236198e-08 - 1.0533091732156663e-08 - 9.534259604038198e-09 - 7.716764116594277e-09 - 7.707821048086316e-09 - 7.692370296297213e-09 - 4.382270102354369e-09 - 2.5677171500149143e-09	0.0 - 1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
130	/media/ssd1/cell_data/v5/17	1	1.0	1.0	0.9983933568000793 - 3.340710827615112e-05 - 2.436275281070266e-05 - 1.1439513400546275e-05 - 1.843511654442409e-06 - 1.6784937884040119e-07 - 1.4419927651942999e-07 - 9.821090429795731e-08 - 5.572244532459081e-08 - 4.175002743522782e-08 - 3.0938053896534257e-08 - 2.875466975638119e-08 - 2.1009975981201023e-08 - 1.8989730676821637e-08	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
131	/media/ssd1/cell_data/v5/1033	1	1.0	1.0	0.9999713897705078 - 0.0013083775993436575 - 8.59122519614175e-06 - 5.899629741179524e-06 - 9.7448628366692e-07 - 6.862100008220295e-07 - 2.1152442286620499e-07 - 3.977244089625742e-10 - 2.431606860309188e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
132	/media/ssd1/cell_data/v5/3420	1	1.0	1.0	0.974695086479187 - 0.0008094184449873865 - 0.0002543792361393571 - 0.00016969835269264877 - 9.171551937470213e-05 - 7.408174860756844e-05 - 2.5756857212400064e-05 - 2.571164986875374e-05 - 5.206150035519386e-06 - 3.8132241115818033e-06 - 2.879709654735052e-06 - 4.88686737298849e-07 - 1.345049298606682e-07 - 8.48886685389516e-08 - 1.3809382082285993e-08 - 4.025733080226246e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
133	/media/ssd1/cell_data/v5/2409	1	1.0	1.0	0.9999356269836426 - 0.00249485089443624 - 4.5743261580355465e-05 - 3.5854114685207605e-05 - 4.545749561657431e-06 - 4.140469627600396e-06 - 6.191651209519478e-07 - 5.844715360581176e-07 - 4.294209645649971e-07 - 2.83245384480324e-07 - 1.4438201390021277e-07 - 1.7122710360695237e-08 - 7.497141574219768e-09 - 5.634321342817827e-10 - 1.278447070429678e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
134	/media/ssd1/cell_data/v5/2898	1	1.0	1.0	0.9999992847442627 - 2.11398619285319e-05 - 9.731797945278231e-06 - 6.585850655937975e-07 - 2.1327370802737278e-07 - 1.6422241344571376e-08 - 1.6144465320167e-08 - 1.604426813628379e-08 - 1.3107895213693155e-08 - 1.03270778595288e-08 - 9.934257860777507e-09 - 9.164129011196565e-09 - 7.748755415093456e-09 - 6.992744161493647e-09 - 6.439069277774934e-09 - 3.943368298564565e-09 - 3.117640812178024e-09 - 2.1613562051214785e-09 - 8.658003203265707e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
135	/media/ssd1/cell_data/v5/3594	1	1.0	1.0	0.9999922513961792 - 2.0507864974206313e-05 - 1.2837032045354135e-05 - 4.423878635861911e-06 - 3.5061468679487007e-06 - 3.098239858445595e-06 - 9.618848935133428e-07 - 8.119016570162785e-07 - 3.247993731747556e-07 - 2.0015349377899838e-07 - 1.7131439733475418e-07 - 1.2326256637607003e-07 - 1.2303438268190803e-07 - 1.0821430862506531e-07 - 1.0779755399425994e-07 - 6.316395939620634e-08 - 5.992975360413766e-08 - 2.971943047214154e-08	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
136	/media/ssd1/cell_data/v5/2046	1	1.0	1.0	0.999980092048645 - 3.1940358894644305e-05 - 5.192385742702754e-06 - 5.073125066701323e-06 - 6.96111442266556e-07 - 4.700568467796984e-07 - 2.1746150480339566e-07 - 1.7771338889360777e-07 - 1.4849911167402752e-07 - 1.404931850856883e-07 - 5.324196905576173e-08 - 4.429237776548689e-08 - 4.319732838098389e-08 - 2.7757460330235517e-08 - 3.438194395855021e-09 - 1.8908941079587294e-09 - 3.462824471611725e-11 - 1.1131677177256272e-12	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
137	/media/ssd1/cell_data/v5/565	1	1.0	1.0	0.9962355494499207 - 1.5979385352693498e-05 - 1.359407451673178e-05 - 4.6062900764809456e-06 - 2.633290250741993e-06 - 2.5901838398567634e-06 - 1.0813481594595942e-06 - 3.4550424743429176e-07 - 3.4190489373031596e-07 - 4.380266815928735e-08 - 3.532381143145358e-08 - 2.6682227982632867e-08 - 2.5561959660080902e-08 - 1.6000566205320865e-08 - 6.654767403801998e-09 - 4.196861080885128e-09 - 2.199562976201719e-09 - 1.0950378381835435e-09 - 5.399511948667168e-10 - 2.310284186179956e-10 - 9.491876902523178e-12	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
138	/media/ssd1/cell_data/v5/2433	1	1.0	1.0	0.9999514818191528 - 2.8719079637085088e-05 - 1.638793719394016e-06 - 9.519123409518215e-07 - 4.1283470864073024e-07 - 2.5211161869265197e-07 - 1.7498689430794911e-07 - 1.0226917623867848e-07 - 9.895852315366938e-08 - 7.590222139697289e-08 - 5.909614131383023e-08 - 4.650912188708389e-08 - 4.102302142428016e-08 - 3.3331957638438325e-08 - 1.8713302907258367e-08 - 1.1602014460265764e-08	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
139	/media/ssd1/cell_data/v5/3519	1	1.0	1.0	1.0 - 2.429451524221804e-05 - 7.663340397812135e-07 - 2.858793948234961e-07 - 1.2218896472404595e-07 - 7.155134795766571e-08 - 2.7130651503171066e-08 - 1.1043050029968526e-08 - 9.473731132914054e-09 - 8.885042923623132e-09 - 8.119262595585042e-09 - 7.71826602630199e-09 - 6.801531782230086e-09 - 5.459016350073398e-09 - 4.422077815036118e-09 - 2.1553376861049856e-09 - 1.9419408303633645e-09 - 1.8043520011445935e-09 - 1.2899746826278147e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
140	/media/ssd1/cell_data/v5/1850	1	1.0	1.0	0.9999892711639404 - 3.7716392398579046e-05 - 7.950144208734855e-06 - 6.085579570935806e-06 - 4.394518100525602e-07 - 1.2093379098132573e-07 - 4.010178145108512e-08 - 3.9063216661361366e-08 - 3.3189849091286305e-08 - 1.722579767715615e-08 - 1.688392181620202e-08 - 1.6335112817955633e-08 - 1.547707739746329e-08 - 1.4620402666309928e-08 - 1.2800246196320586e-08 - 1.1501586349993431e-08 - 6.944283814647179e-09 - 4.95967622526905e-09 - 2.801711973532406e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
141	/media/ssd1/cell_data/v5/3012	1	1.0	1.0	0.9999871253967285 - 0.4091219902038574 - 3.5626813769340515e-05 - 2.512511309760157e-05 - 2.104000304825604e-05 - 7.759518666716758e-06 - 3.377615257704747e-06 - 1.0574426596576814e-06 - 2.689109521725186e-07 - 1.0105476633270882e-07 - 8.319549493762679e-08 - 7.988085570787007e-08 - 4.799206720917937e-08 - 4.5028254902490517e-08 - 1.6963198845587613e-08 - 6.8282037801736806e-09 - 4.7829792210185573e-11	1.0 - 1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
142	/media/ssd1/cell_data/v5/2781	1	1.0	1.0	0.9999927282333374 - 0.00013335056428331882 - 2.576407860033214e-05 - 1.5219142369460315e-05 - 1.425216396455653e-05 - 5.998355391056975e-06 - 2.7288685942039592e-06 - 2.6628699743014295e-06 - 1.454005655432411e-06 - 6.975415089982562e-07 - 3.719803771673469e-07 - 1.1258389776003241e-07 - 1.0606115097289148e-07 - 9.574883819141178e-08 - 9.431744985022306e-08 - 7.990630024323764e-08 - 4.549573162648812e-08 - 8.818656915821066e-09 - 4.471072845291246e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
143	/media/ssd1/cell_data/v5/411	0		0.0	0.0034417605493217707 - 0.00026795759913511574 - 3.4822332963813096e-05 - 1.561548197059892e-05 - 5.744704139942769e-06 - 4.094519681530073e-06 - 3.1460606351174647e-06 - 1.9265228274889523e-06 - 1.2453767794795567e-06 - 8.829160265122482e-07 - 4.0337332052331476e-07 - 3.71851285763114e-07 - 1.2221354950270324e-07 - 5.71251987935284e-08 - 4.643997897346708e-08 - 2.797612452809517e-08 - 2.6774603867352198e-08 - 2.2494717200061132e-08	0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
144	/media/ssd1/cell_data/v5/714	1	1.0	1.0	1.0 - 1.102268106478732e-05 - 1.7174935464936425e-06 - 1.876087623031708e-07 - 8.182104238585453e-08 - 7.264818435714915e-08 - 6.780589245636293e-08 - 3.5170192091982244e-08 - 1.9647503179953674e-08 - 1.3208332205749684e-08 - 1.2222376000181612e-08 - 1.2197551413350993e-08 - 1.1793938270443505e-08 - 1.1266246602303909e-08 - 9.48360323604902e-09 - 9.397604472383136e-09 - 9.363573916232326e-09 - 3.743246157483782e-09 - 3.320826280628353e-09 - 1.2990213349439728e-09 - 1.1590495056779115e-11	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
145	/media/ssd1/cell_data/v5/3534	1		1.0	0.018415356054902077 - 2.6922429242404178e-05 - 6.178925559652271e-06 - 3.6661699596152175e-06 - 3.228059085813584e-06 - 1.6028874370022095e-06 - 1.309140088778804e-06 - 1.0120538718183525e-06 - 5.512611664926226e-07 - 4.881426889369322e-07 - 2.7719690365302085e-07 - 2.0971144465420366e-07 - 1.0556608032175063e-07 - 7.06139644535142e-08 - 5.9596910517711876e-08 - 2.82442549348616e-08 - 1.505788560507426e-08	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
146	/media/ssd1/cell_data/v5/1113	1	1.0	1.0	0.9999974966049194 - 0.0008649179362691939 - 4.298226849641651e-05 - 2.759614403657906e-07 - 2.505024951915402e-07 - 2.2550806022536563e-07 - 8.606443913095063e-08 - 4.582370749517395e-08 - 4.107046791546054e-08 - 1.756789025364469e-08 - 9.733160055702683e-09 - 6.261730689516298e-09 - 6.124873497270755e-09 - 4.4258747777803364e-09 - 2.3092587841944123e-09 - 1.1979933711714352e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
147	/media/ssd1/cell_data/v5/2527	1	1.0	1.0	0.764714241027832 - 0.00026244542095810175 - 3.4879027225542814e-05 - 1.0873629435081966e-05 - 2.138281843144796e-06 - 2.127468633261742e-06 - 9.773668807611102e-07 - 4.6371070538953063e-07 - 1.7231720050858712e-07 - 1.3243327146028605e-07 - 1.2581699593283702e-07 - 1.1748858952387309e-07 - 5.7851952561804865e-08 - 2.7913548805713617e-08 - 2.7800588497939316e-08 - 2.1558731688742228e-08 - 1.564590057512305e-08 - 1.0336181688330726e-08 - 2.3196635723365944e-09 - 1.9638350945427874e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
148	/media/ssd1/cell_data/v5/1844	1	0.5	1.0	0.9999053478240967 - 0.9939284324645996 - 0.00013389476225711405 - 4.822467758458515e-07 - 1.609441966365921e-07 - 6.351273640348154e-08 - 4.252648366787071e-08 - 3.168617013216135e-08 - 1.1813526157311571e-08 - 2.3929509485043354e-09 - 1.7439082400372286e-09 - 4.497859862340192e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 1.0 - 0.0
149	/media/ssd1/cell_data/v5/2943	1	1.0	1.0	0.9999997615814209 - 0.9999995231628418 - 0.06251031905412674 - 1.7198033674503677e-05 - 2.3341037831414724e-06 - 1.4496815765596693e-06 - 8.365764756490535e-07 - 5.03189596656739e-07 - 1.6398454150134967e-08 - 1.6275711445246088e-08 - 1.1904817576180449e-08 - 4.358354566136313e-09 - 2.01147813683189e-11	1.0 - 1.0 - 1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
150	/media/ssd1/cell_data/v5/3717	1	1.0	1.0	0.9999785423278809 - 0.00023196006077341735 - 1.985268681892194e-05 - 6.229163318494102e-06 - 9.980467439163476e-07 - 6.963929308767547e-07 - 5.706900196855713e-07 - 2.754161698703683e-07 - 1.4824583161043847e-07 - 4.129488218040933e-08 - 3.929532255142476e-08 - 3.293244432711617e-08 - 1.650495384808437e-08 - 1.2551039318964285e-08 - 1.0357140922678809e-08 - 9.312812743189625e-09 - 9.190210370491059e-09 - 6.210382874627385e-09 - 3.2307840847067837e-09 - 4.1031902875410253e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
151	/media/ssd1/cell_data/v5/3645	1	1.0	1.0	1.0 - 9.729681187309325e-05 - 7.284115326910978e-06 - 1.05853848708648e-06 - 1.0342571385990595e-06 - 3.847587493055471e-07 - 2.2508413621835643e-07 - 1.7246054540009936e-07 - 1.0338079192706573e-07 - 7.1944654678191e-08 - 6.994827117523528e-08 - 5.485771126245709e-08 - 5.4613103372957994e-08 - 4.852139667832489e-08 - 3.620655775193882e-08 - 3.2961164464495596e-08 - 3.29589013858822e-08 - 2.810383925577753e-08 - 2.3878502730667606e-08 - 1.8235007948064208e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
152	/media/ssd1/cell_data/v5/634	1	1.0	1.0	0.9999990463256836 - 0.00011495376384118572 - 4.2617986764525995e-05 - 5.3016779020254035e-06 - 3.890134848916205e-06 - 3.160456785167298e-08 - 2.892011607968925e-08 - 2.2738788629794726e-08 - 2.19619789021408e-08 - 1.6236676003700268e-08 - 6.3973373265469036e-09 - 3.667129044870876e-09 - 3.655808322733378e-09 - 3.2157894125361963e-09 - 2.170382540356286e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
153	/media/ssd1/cell_data/v5/1483	1	1.0	1.0	0.9722556471824646 - 0.0001592021872056648 - 0.00013312353985384107 - 2.547168833189062e-06 - 2.496635261195479e-06 - 5.626133088298957e-07 - 5.062074706074782e-07 - 3.6311337225924945e-07 - 2.7695327275978343e-07 - 1.5414980225614272e-07 - 7.588354833387712e-08 - 7.035799143295662e-08 - 5.350961984618152e-08 - 3.427104999786934e-08 - 3.353781252712906e-08 - 2.86694010753763e-08 - 2.2851049052974304e-08 - 1.3731192183286112e-08 - 1.0310978737493315e-08 - 9.754030472208797e-09 - 8.998816802829879e-09 - 7.496998577494196e-09 - 1.1176285452663137e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
154	/media/ssd1/cell_data/v5/2525	1	1.0	1.0	0.999990701675415 - 0.0003437863488215953 - 1.1265041393926367e-05 - 7.038958756311331e-06 - 1.7777249468053924e-06 - 1.2086720744264312e-06 - 1.0228053497485234e-06 - 1.7582513578418002e-07 - 1.5385137430712348e-07 - 1.226232200224331e-07 - 1.0928543048294159e-07 - 7.191295736674874e-08 - 4.2601008942710905e-08 - 3.461046915731458e-08 - 2.1778395975502463e-08 - 9.891017782592826e-09 - 9.46293265968734e-09 - 9.435123793366529e-09 - 5.2736099931394165e-09 - 3.6859997276650347e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
155	/media/ssd1/cell_data/v5/3046	1	1.0	1.0	0.99912029504776 - 5.714975850423798e-05 - 3.4937755117425695e-05 - 4.232888841215754e-06 - 5.567887910729041e-07 - 5.294738230077201e-07 - 1.616994325104315e-07 - 1.1629912677335597e-07 - 1.0580211551314278e-07 - 7.939144808233323e-08 - 1.8950762736835713e-08 - 1.6817937265045657e-08 - 8.147481800335754e-09 - 6.515592509970247e-09 - 5.259466195894902e-09 - 5.017335436008352e-09 - 1.7279063735387012e-09 - 4.035833334192773e-10 - 3.63100494116253e-10 - 3.3643365870972275e-10 - 2.2018621648189907e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
156	/media/ssd1/cell_data/v5/3478	1	1.0	1.0	0.9999827146530151 - 0.00023636038531549275 - 4.9183465307578444e-05 - 3.2735028071329e-05 - 1.1323721992084756e-05 - 1.490570070927788e-06 - 8.269902309621102e-07 - 7.201370522125217e-07 - 1.7032262178418023e-07 - 1.391830579677844e-07 - 9.381042787026672e-08 - 2.716653746404063e-08	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
157	/media/ssd1/cell_data/v5/3463	1	1.0	1.0	0.9999192953109741 - 2.455508911225479e-05 - 1.3263743312563747e-05 - 1.1797462320828345e-05 - 5.464933110488346e-06 - 2.4293346996273613e-06 - 5.999734753459052e-07 - 5.853578954884142e-08 - 4.084072457999355e-08 - 1.500822399691515e-08 - 8.221287650655995e-09 - 7.567162008115247e-09 - 7.463412998731656e-09 - 7.320090755769115e-09 - 6.585383349744234e-09 - 1.5270985587179098e-09 - 1.4671125425635978e-09 - 1.2504247637323829e-09 - 1.1382402798076896e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
158	/media/ssd1/cell_data/v5/2826	1	1.0	1.0	1.0 - 1.0 - 0.00042266177479177713 - 0.00013935621245764196 - 6.458739517256618e-05 - 3.46798260579817e-05 - 1.2351960322121158e-05 - 1.2378790188449784e-06 - 1.2318740800765227e-06 - 1.133589989876782e-06 - 5.470160431286786e-07 - 2.488913253273495e-07 - 1.3499067108568852e-07 - 6.408807706748121e-08 - 6.374805394671057e-08 - 4.3131056060019546e-08 - 9.298772418731005e-09 - 8.407677887234399e-10 - 6.611103886555725e-10	1.0 - 1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
